pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
11031,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR103.25PE,PE,718GS203726MAR103.25PE,,84,,,,,,25000,1,1459002600,1000,4,1.0325e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,9.025e+06,7.525e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11032,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR103.5CE,CE,718GS203726MAR103.5CE,,84,,,,,,25000,1,1459002600,1000,4,1.035e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,2.5075e+07,2.2075e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11033,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR103.5PE,PE,718GS203726MAR103.5PE,,84,,,,,,25000,1,1459002600,1000,4,1.035e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,9.9e+06,8.3e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11034,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR103.75CE,CE,718GS203726MAR103.75CE,,84,,,,,,25000,1,1459002600,1000,4,1.0375e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,2.3525e+07,2.0625e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11036,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR103.75PE,PE,718GS203726MAR103.75PE,,84,,,,,,25000,1,1459002600,1000,4,1.0375e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,1.085e+07,9.15e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11037,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR104CE,CE,718GS203726MAR104CE,,84,,,,,,25000,1,1459002600,1000,4,1.04e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,2.2025e+07,1.9225e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
4191,XX,cde_fo,OPTCUR,JPYINR,JPYINR2551654.25PE,PE,JPYINR2551654.25PE,,27,,,,,,25000,1,1431873000,1000,4,5.425e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4192,XX,cde_fo,OPTCUR,JPYINR,JPYINR2551654.5CE,CE,JPYINR2551654.5CE,,27,,,,,,25000,1,1431873000,1000,4,5.45e+08,CDS,OPTCUR,1431873000,,1431846000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1431820800,1431873000,,,,,,315513000,0,1,0,1,0,5.495e+07,3.79e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4197,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.045CE,CE,EURUSD26MAR1.045CE,,41,,,,,,1000,1,1459089000,1000,4,1.045e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,1.27e+06,1.062e+06,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
4198,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.045PE,PE,EURUSD26MAR1.045PE,,41,,,,,,1000,1,1459089000,1000,4,1.045e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,96000,64000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
11049,XX,cde_fo,OPTIRC,679GS2034,679GS203425SEP105CE,CE,679GS203425SEP105CE,,96,,,,,,25000,1,1443277800,1000,4,1.05e+09,CDS,OPTIRC,1443277800,,1443277800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443225600,1443277800,,,,,,315513000,0,1,0,1,0,2.325e+06,1.675e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11050,XX,cde_fo,OPTIRC,679GS2034,679GS203425SEP105PE,PE,679GS203425SEP105PE,,96,,,,,,25000,1,1443277800,1000,4,1.05e+09,CDS,OPTIRC,1443277800,,1443277800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443225600,1443277800,,,,,,315513000,0,1,0,1,0,2.5425e+07,2.2225e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11051,XX,cde_fo,OPTIRC,679GS2034,679GS203425DEC105CE,CE,679GS203425DEC105CE,,96,,,,,,25000,1,1451053800,1000,4,1.05e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,3.425e+06,2.625e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
11052,XX,cde_fo,OPTIRC,679GS2034,679GS203425DEC105PE,PE,679GS203425DEC105PE,,96,,,,,,25000,1,1451053800,1000,4,1.05e+09,CDS,OPTIRC,1451053800,,1451053800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451001600,1451053800,,,,,,315513000,0,1,0,1,0,2.915e+07,2.605e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11055,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.25CE,CE,GBPINR25JUL111.25CE,,26,,,,,,25000,1,1438266600,1000,4,1.1125e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,4.04e+07,2.545e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11056,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.25PE,PE,GBPINR25JUL111.25PE,,26,,,,,,25000,1,1438266600,1000,4,1.1125e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,1.4225e+07,7.175e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11057,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.5CE,CE,GBPINR25JUL111.5CE,,26,,,,,,25000,1,1438266600,1000,4,1.115e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.855e+07,2.4e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11058,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.5PE,PE,GBPINR25JUL111.5PE,,26,,,,,,25000,1,1438266600,1000,4,1.115e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,1.5275e+07,7.825e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11059,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.75CE,CE,GBPINR25JUL111.75CE,,26,,,,,,25000,1,1438266600,1000,4,1.1175e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.6775e+07,2.2625e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11062,XX,cde_fo,OPTCUR,JPYINR,JPYINR25SEP63.75PE,PE,JPYINR25SEP63.75PE,,27,,,,,,25000,1,1443364200,1000,4,6.375e+08,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,4.685e+07,3.465e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11064,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN60.5CE,CE,JPYINR25JUN60.5CE,,27,,,,,,25000,1,1435415400,1000,4,6.05e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.1625e+07,4.875e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11066,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR104PE,PE,718GS203726MAR104PE,,84,,,,,,25000,1,1459002600,1000,4,1.04e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,1.1825e+07,1.0025e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11067,XX,cde_fo,OPTIRC,718GS2037,718GS203726MAR104.25CE,CE,718GS203726MAR104.25CE,,84,,,,,,25000,1,1459002600,1000,4,1.0425e+09,CDS,OPTIRC,1459002600,,1459002600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1458950400,1459002600,,,,,,315513000,0,1,0,1,0,2.0575e+07,1.7925e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
11071,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN60.5PE,PE,JPYINR25JUN60.5PE,,27,,,,,,25000,1,1435415400,1000,4,6.05e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,2.245e+07,1.21e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11072,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN60.75CE,CE,JPYINR25JUN60.75CE,,27,,,,,,25000,1,1435415400,1000,4,6.075e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.0475e+07,4.275e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11073,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL111.75PE,PE,GBPINR25JUL111.75PE,,26,,,,,,25000,1,1438266600,1000,4,1.1175e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,1.6375e+07,8.525e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11074,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112CE,CE,GBPINR25JUL112CE,,26,,,,,,25000,1,1438266600,1000,4,1.12e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.5025e+07,2.1325e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11075,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112PE,PE,GBPINR25JUL112PE,,26,,,,,,25000,1,1438266600,1000,4,1.12e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,1.7525e+07,9.275e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11076,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112.25CE,CE,GBPINR25JUL112.25CE,,26,,,,,,25000,1,1438266600,1000,4,1.1225e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.3325e+07,2.0025e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11077,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112.25PE,PE,GBPINR25JUL112.25PE,,26,,,,,,25000,1,1438266600,1000,4,1.1225e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,1.8725e+07,1.0075e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11078,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN60.75PE,PE,JPYINR25JUN60.75PE,,27,,,,,,25000,1,1435415400,1000,4,6.075e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,2.4275e+07,1.3425e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11079,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN61CE,CE,JPYINR25JUN61CE,,27,,,,,,25000,1,1435415400,1000,4,6.1e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,9.4e+06,3.7e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11080,XX,cde_fo,OPTCUR,JPYINR,JPYINR25JUN61PE,PE,JPYINR25JUN61PE,,27,,,,,,25000,1,1435415400,1000,4,6.1e+08,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,2.62e+07,1.485e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11081,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112.5CE,CE,GBPINR25JUL112.5CE,,26,,,,,,25000,1,1438266600,1000,4,1.125e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.17e+07,1.88e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11082,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112.5PE,PE,GBPINR25JUL112.5PE,,26,,,,,,25000,1,1438266600,1000,4,1.125e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,2e+07,1.09e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11083,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN134CE,CE,USDJPY25JUN134CE,,43,,,,,,100000,1,1435415400,1000,4,1.34e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.024e+08,6.7e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11084,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUL112.75CE,CE,GBPINR25JUL112.75CE,,26,,,,,,25000,1,1438266600,1000,4,1.1275e+09,CDS,OPTCUR,1438266600,,1438239600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1438214400,1438266600,,,,,,315513000,0,1,0,1,0,3.0075e+07,1.7625e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
11085,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN134PE,PE,USDJPY25JUN134PE,,43,,,,,,100000,1,1435415400,1000,4,1.34e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,6.8e+06,2e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
11086,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN134.5CE,CE,USDJPY25JUN134.5CE,,43,,,,,,100000,1,1435415400,1000,4,1.345e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,9.78e+07,6.3e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11087,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN134.5PE,PE,USDJPY25JUN134.5PE,,43,,,,,,100000,1,1435415400,1000,4,1.345e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,7.8e+06,2.4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
11088,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN135CE,CE,USDJPY25JUN135CE,,43,,,,,,100000,1,1435415400,1000,4,1.35e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,9.32e+07,5.9e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11089,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN135PE,PE,USDJPY25JUN135PE,,43,,,,,,100000,1,1435415400,1000,4,1.35e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,9e+06,2.8e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
11090,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN135.5CE,CE,USDJPY25JUN135.5CE,,43,,,,,,100000,1,1435415400,1000,4,1.355e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,8.87e+07,5.53e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11091,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN135.5PE,PE,USDJPY25JUN135.5PE,,43,,,,,,100000,1,1435415400,1000,4,1.355e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.02e+07,3.4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
11092,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN136CE,CE,USDJPY25JUN136CE,,43,,,,,,100000,1,1435415400,1000,4,1.36e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,8.42e+07,5.16e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11093,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN136PE,PE,USDJPY25JUN136PE,,43,,,,,,100000,1,1435415400,1000,4,1.36e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.16e+07,4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
11094,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN136.5CE,CE,USDJPY25JUN136.5CE,,43,,,,,,100000,1,1435415400,1000,4,1.365e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,7.99e+07,4.81e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
11095,XX,cde_fo,OPTCUR,USDJPY,USDJPY25JUN136.5PE,PE,USDJPY25JUN136.5PE,,43,,,,,,100000,1,1435415400,1000,4,1.365e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.31e+07,4.7e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
1785 1228,XX,cde_fo,FUTCUR,JPYINR,JPYINR26JUN2529JUL25FUT,XX,,,,,1785 1228,,,SP,25000,1,1435415400,1000,4,-1,CDS,FUTCUR,1435415400,,,,,,,,,,,,,,,,,,,,,,CUR,,,,,,,,,,,,595900000,,315513000,0,1,0,1,0,1.49e+07,-1.49e+07,1,1,1,0,0,1,0,-1,0,0,0
1006 3589,XX,cde_fo,FUTCUR,GBPINR,GBPINR16MAY2530MAY25FUT,XX,,,,,1006 3589,,,SP,25000,1,1431873000,1000,4,-1,CDS,FUTCUR,1431873000,,,,,,,,,,,,,,,,,,,,,,CUR,,,,,,,,,,,,1128625000,,315513000,0,1,0,1,0,2.8225e+07,-2.8225e+07,1,1,1,0,0,1,0,-1,0,0,0
4203,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.05CE,CE,EURUSD26MAR1.05CE,,41,,,,,,1000,1,1459089000,1000,4,1.05e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,1.228e+06,1.022e+06,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
4204,XX,cde_fo,OPTIRC,710GS2034,710GS203425MAY106.5CE,CE,710GS203425MAY106.5CE,,92,,,,,,25000,1,1432996200,1000,4,1.065e+09,CDS,OPTIRC,1432996200,,1432996200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432944000,1432996200,,,,,,315513000,0,1,0,1,0,275000,75000,1,1,2,0,0,1,0,1e+12,0,0,1250
4205,XX,cde_fo,OPTCUR,EURINR,EURINR2553094.75CE,CE,EURINR2553094.75CE,,25,,,,,,25000,1,1433082600,1000,4,9.475e+08,CDS,OPTCUR,1433082600,,1433055600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433030400,1433082600,,,,,,315513000,0,1,0,1,0,2.29e+07,9.65e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4207,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.05PE,PE,EURUSD26MAR1.05PE,,41,,,,,,1000,1,1459089000,1000,4,1.05e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,106000,70000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
4208,XX,cde_fo,OPTCUR,EURINR,EURINR2553094.75PE,PE,EURINR2553094.75PE,,25,,,,,,25000,1,1433082600,1000,4,9.475e+08,CDS,OPTCUR,1433082600,,1433055600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433030400,1433082600,,,,,,315513000,0,1,0,1,0,7.325e+06,1.625e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4209,XX,cde_fo,OPTCUR,EURINR,EURINR2553095CE,CE,EURINR2553095CE,,25,,,,,,25000,1,1433082600,1000,4,9.5e+08,CDS,OPTCUR,1433082600,,1433055600,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433030400,1433082600,,,,,,315513000,0,1,0,1,0,2.085e+07,8.35e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4210,XX,cde_fo,OPTCUR,GBPINR,GBPINR25613109PE,PE,GBPINR25613109PE,,26,,,,,,25000,1,1434292200,1000,4,1.09e+09,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,2.975e+06,575000,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4211,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.055CE,CE,EURUSD26MAR1.055CE,,41,,,,,,1000,1,1459089000,1000,4,1.055e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,1.186e+06,984000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
4212,XX,cde_fo,OPTCUR,GBPINR,GBPINR25613109.25CE,CE,GBPINR25613109.25CE,,26,,,,,,25000,1,1434292200,1000,4,1.0925e+09,CDS,OPTCUR,1434292200,,1434265200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434240000,1434292200,,,,,,315513000,0,1,0,1,0,4.9925e+07,3.0625e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4213,XX,cde_fo,OPTCUR,GBPINR,GBPINR25SEP102.5CE,CE,GBPINR25SEP102.5CE,,26,,,,,,25000,1,1443364200,1000,4,1.025e+09,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,1.226e+08,1.014e+08,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4214,XX,cde_fo,OPTIRC,718GS2037,718GS203725SEP108.25CE,CE,718GS203725SEP108.25CE,,84,,,,,,25000,1,1443277800,1000,4,1.0825e+09,CDS,OPTIRC,1443277800,,1443277800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443225600,1443277800,,,,,,315513000,0,1,0,1,0,3.075e+06,2.225e+06,1,1,2,0,0,1,0,1e+12,0,0,1250
